Left hand keypoints:
1207.409668 519.067688 0.338146
1152.118530 450.372650 0.454143
1108.555908 369.949188 0.574086
1090.125488 281.148285 0.805187
1090.125488 200.724808 0.751409
1177.250854 302.929626 0.559227
1143.741089 215.804214 0.793629
1132.012695 150.460144 0.594121
1130.337280 116.950371 0.178265
1230.866577 306.280609 0.509075
1232.541992 188.996399 0.506592
1237.568481 133.705261 0.621983
1247.621460 116.950371 0.131157
1274.429321 319.684509 0.567565
1314.640991 202.400299 0.788087
1329.720337 137.056244 0.572634
1328.044922 116.950371 0.063653
1324.693970 339.790375 0.588596
1356.528198 264.393402 0.739342
1371.607666 212.453232 0.785569
1383.336060 158.837601 0.781833
