Left hand keypoints:
1205.596069 504.784515 0.322476
1155.339722 436.100952 0.481698
1115.134766 355.690918 0.676005
1103.408325 268.580078 0.827561
1115.134766 189.845261 0.705433
1185.493530 303.759460 0.595289
1158.690186 233.400696 0.719225
1141.938110 161.366714 0.554465
1131.886841 117.811295 0.454383
1242.450562 302.084259 0.578364
1244.125854 188.170059 0.613152
1252.501831 132.888168 0.555055
1264.228271 117.811295 0.086539
1289.356445 317.161133 0.549369
1332.911865 206.597351 0.770211
1358.040039 134.563385 0.488061
1359.715210 117.811295 0.078989
1334.587036 345.639679 0.638698
1378.142456 270.255280 0.684463
1399.920166 219.999023 0.793302
1416.672363 171.417969 0.788914
