Left hand keypoints:
1212.322021 509.883087 0.332405
1158.383667 440.774536 0.505371
1117.929810 356.495819 0.712640
1106.130859 268.845978 0.858889
1122.986572 191.309555 0.717401
1193.780640 304.243042 0.568520
1166.811523 231.763336 0.705663
1146.584595 159.283646 0.479912
1143.213501 118.829857 0.363395
1252.775757 307.614166 0.540255
1252.775757 192.995132 0.515242
1261.203613 135.685608 0.552358
1269.631470 118.829857 0.087599
1294.915161 322.784363 0.648256
1343.796753 209.850876 0.763204
1365.709229 137.371170 0.517431
1374.137085 118.829857 0.100217
1338.740112 348.067963 0.556724
1389.307251 278.959412 0.666906
1414.590942 228.392181 0.814607
1436.503418 176.139389 0.740761
