Left hand keypoints:
1110.276855 430.807404 0.624976
1055.081299 394.585358 0.469423
1010.234985 389.410797 0.471271
984.362122 368.712494 0.461334
986.086975 344.564453 0.367566
1001.610718 382.511353 0.562571
953.314636 346.289307 0.802929
929.166626 316.966705 0.810077
910.193176 279.019806 0.840658
1025.758789 365.262756 0.527587
980.912415 334.215302 0.624614
956.764343 308.342407 0.497558
941.240601 282.469513 0.515779
1044.732178 346.289307 0.606484
1015.409546 315.241852 0.607535
1015.409546 291.093811 0.287976
982.637268 246.247467 0.260494
1077.504517 332.490448 0.747534
1043.007324 291.093811 0.888091
1024.033813 270.395508 0.675577
991.261536 244.522614 0.721997
