Left hand keypoints:
1109.194580 430.021759 0.681716
1055.320557 391.788635 0.404307
1008.398132 388.312897 0.364109
999.708801 351.817627 0.171033
991.019409 350.079742 0.177444
1006.660278 388.312897 0.652416
956.262024 351.817627 0.795366
933.669739 318.798096 0.752046
911.077454 280.564972 0.850647
1032.728271 374.409943 0.554655
982.330078 339.652527 0.526739
977.116455 318.798096 0.481716
949.310547 285.778564 0.481302
1050.107056 353.555481 0.683215
1020.563232 317.060242 0.432682
1017.087463 292.730072 0.352193
1020.563232 290.992188 0.401629
1076.175049 332.701050 0.868043
1046.631226 290.992188 0.955571
1024.038940 264.924133 0.740625
994.495178 244.069702 0.734226
