Left hand keypoints:
1109.377197 428.657196 0.665297
1049.917847 391.932312 0.529720
997.453674 383.188293 0.458639
983.463196 367.449036 0.166895
983.463196 342.965790 0.174850
992.207214 381.439484 0.660555
948.487122 349.960999 0.771814
927.501465 314.984894 0.790887
904.767029 278.260010 0.827620
1023.685730 367.449036 0.494487
979.965637 334.221741 0.643798
950.235901 304.492065 0.435742
939.743103 283.506409 0.455191
1039.424927 351.709808 0.577886
1014.941711 313.236084 0.537546
1011.444092 283.506409 0.469309
979.965637 245.032700 0.757500
1067.405884 332.472961 0.615454
1039.424927 295.748047 0.464614
1021.936951 273.013580 0.519528
988.709656 245.032700 0.310727
