Left hand keypoints:
1139.378784 575.151489 0.256473
1087.375244 478.078186 0.435229
1070.040649 370.604126 0.469027
1109.910156 302.999451 0.795705
1179.248169 254.462799 0.438404
1165.380615 335.935059 0.027562
1167.114014 268.330414 0.053703
1194.849243 233.661362 0.195913
1206.983398 218.060287 0.052358
1153.246460 358.469940 0.026547
1167.114014 249.262436 0.022010
1193.115845 238.861725 0.038878
1151.512939 351.536133 0.015622
1180.981689 358.469940 0.022319
1179.248169 344.602325 0.012096
1193.115845 245.795532 0.023916
1205.250000 374.071014 0.015988
1201.783081 360.203400 0.026082
1189.648926 346.335785 0.011582
1167.114014 276.997681 0.033182
1206.983398 379.271362 0.016798
