Left hand keypoints:
1126.051147 587.085205 0.362817
1098.732788 505.130127 0.545096
1066.292236 419.760254 0.688073
1105.562378 327.560822 0.856613
1173.858154 260.972351 0.467224
996.288940 365.123566 0.467589
1021.899841 272.924103 0.067574
1023.607239 216.580017 0.073055
1185.809937 259.264954 0.057822
1027.022095 365.123566 0.166161
1071.414429 317.316437 0.025249
1107.269775 218.287415 0.090991
1175.565552 264.387146 0.029810
1054.340454 377.075348 0.119180
1081.658813 325.853424 0.066339
1120.928955 329.268219 0.048677
1173.858154 267.801941 0.041449
1079.951416 399.271515 0.079367
1117.514160 339.512604 0.033494
1134.588135 313.901642 0.048141
1175.565552 245.605759 0.077132
