Left hand keypoints:
1129.038940 591.904846 0.337745
1098.866211 509.767731 0.492863
1067.017090 419.249298 0.628373
1103.895020 327.054596 0.801170
1175.974487 263.356445 0.476527
991.585083 367.285034 0.455476
988.232544 301.910583 0.054519
1021.757874 216.420975 0.033979
1189.384644 261.680176 0.069913
1020.081604 370.637543 0.164139
1072.045898 325.378326 0.036338
1125.686401 335.435944 0.039666
1177.650757 266.708984 0.031774
1053.606934 379.018890 0.128822
1085.456055 325.378326 0.067966
1125.686401 325.378326 0.056344
1167.593140 261.680176 0.034546
1073.722168 404.162903 0.103100
1110.600098 350.522339 0.040906
1139.096558 313.644470 0.047958
1177.650757 246.593781 0.058845
