Left hand keypoints:
1112.786255 583.668823 0.203660
1065.101562 525.765869 0.362346
1027.634888 430.396362 0.490759
1094.052979 346.948029 0.386943
1140.034668 285.639069 0.351740
1061.695435 341.838959 0.143098
1065.101562 253.281555 0.142361
1066.804565 224.330093 0.104826
1077.022705 224.330093 0.014088
1097.459106 348.651062 0.322222
1124.707520 258.390625 0.187233
1146.846802 224.330093 0.116592
1157.064941 224.330093 0.022138
1138.331665 353.760162 0.346816
1146.846802 280.529999 0.372342
1151.955933 220.924042 0.125335
1138.331665 280.529999 0.029814
1184.313477 365.681335 0.498670
1220.077026 292.451172 0.570702
1247.325439 243.063400 0.365250
1259.246582 224.330093 0.117330
