Left hand keypoints:
1100.990356 438.066803 0.626739
1054.911499 409.054199 0.491282
1015.659180 380.041626 0.481289
996.886353 342.495941 0.295082
1013.952576 298.123749 0.130900
1012.245972 369.801880 0.565241
972.993652 345.909180 0.713837
947.394287 323.723083 0.827310
918.381714 293.003876 0.916157
1032.725464 349.322418 0.569338
996.886353 301.536987 0.723986
972.993652 269.111145 0.826391
947.394287 238.391937 0.803344
1054.911499 335.669434 0.782858
1029.312134 282.764130 0.773453
1015.659180 246.925049 0.833990
995.179749 214.499222 0.916864
1085.630737 325.429688 0.829227
1090.750610 269.111145 0.809317
1092.457275 234.978699 0.796541
1095.870483 200.846237 0.928714
