Left hand keypoints:
1097.551636 435.481964 0.630645
1049.020630 399.083740 0.530045
1007.422607 366.152008 0.547971
1009.155884 317.621002 0.273603
986.623657 303.755005 0.086477
1005.689392 360.952240 0.719897
965.824646 340.153259 0.710766
939.825928 315.887756 0.799275
910.360657 286.422516 0.906480
1033.421387 343.619751 0.594472
995.289917 300.288513 0.675786
967.557922 260.423798 0.852266
943.292419 230.958542 0.783080
1052.487061 329.753754 0.795870
1024.755127 276.023041 0.767118
1009.155884 239.624802 0.769692
984.890381 206.693054 0.935000
1083.685547 319.354279 0.769866
1088.885376 263.890289 0.806513
1090.618652 232.691803 0.855756
1094.085083 192.827057 0.945135
