Left hand keypoints:
1121.908325 613.137207 0.261117
1069.112793 534.795471 0.491329
1026.535767 437.719818 0.613207
1081.034302 340.644196 0.533843
1135.532959 287.848663 0.492820
1069.112793 328.722626 0.107324
1128.720581 286.145569 0.071075
1069.112793 226.537735 0.050401
1150.860596 367.893494 0.034036
1082.737427 344.050354 0.219421
1140.642212 313.394867 0.130519
1176.406860 359.378082 0.076273
1166.188354 379.815063 0.061911
1125.314453 359.378082 0.133247
1161.079102 333.831848 0.063958
1190.031494 369.596558 0.065812
1188.328491 379.815063 0.073289
1178.109985 367.893494 0.147376
1193.437622 340.644196 0.106757
1203.656128 350.862671 0.071298
1205.359253 395.142792 0.090029
