Left hand keypoints:
1112.416748 436.615692 0.649009
1059.801270 406.064758 0.648843
1019.066711 373.816559 0.688995
1008.883057 324.595642 0.423447
1020.763977 285.558380 0.308170
1019.066711 363.632935 0.504572
978.332153 341.568390 0.684582
951.175781 321.201111 0.782846
920.624878 288.952911 0.879751
1046.223022 346.660187 0.574950
1005.488525 297.439270 0.694514
980.029419 260.099274 0.815888
961.359436 227.851089 0.819774
1063.195801 329.687469 0.727346
1037.736694 282.163818 0.814713
1024.158569 244.823807 0.877665
1003.791260 212.575623 0.920666
1098.838501 322.898376 0.825328
1100.535767 265.191101 0.813164
1102.233032 229.548355 0.835988
1109.022217 190.511078 0.883284
