Left hand keypoints:
1105.797852 440.107269 0.661004
1058.845093 407.066406 0.622508
1011.892212 372.286530 0.707669
1003.197266 327.072693 0.432391
1022.326172 290.553802 0.346124
1010.153259 361.852570 0.525788
968.417419 340.984619 0.684675
949.288452 316.638733 0.795149
917.986572 287.075836 0.913000
1037.977173 342.723633 0.505746
1001.458252 294.031799 0.659132
977.112366 260.990906 0.814571
952.766479 229.689026 0.840641
1060.584106 328.811676 0.739230
1039.716187 274.902863 0.806340
1029.282227 233.167023 0.856534
1006.675232 196.648148 0.855795
1090.146973 320.116699 0.800415
1097.102905 262.729919 0.782211
1100.580933 231.428024 0.812351
1102.319946 191.431168 0.904543
