Left hand keypoints:
1128.979736 632.626709 0.317987
1068.860352 544.215942 0.547982
1031.727905 446.964142 0.702686
1090.078979 362.089813 0.785038
1143.125488 293.129395 0.368941
1019.350403 349.712280 0.314889
992.827148 263.069763 0.171200
978.681458 229.473663 0.188977
1077.701538 204.718658 0.025194
1091.847168 360.321594 0.544853
1136.052612 261.301544 0.346872
1153.734741 202.950439 0.314817
1173.185059 204.718658 0.032685
1141.357178 365.626221 0.514649
1150.198364 268.374390 0.415192
1159.039429 201.182220 0.207754
1173.185059 204.718658 0.028557
1185.562622 378.003723 0.662760
1233.304443 312.579773 0.666195
1268.668701 261.301544 0.737719
1300.496582 218.864380 0.512147
