Left hand keypoints:
1099.058716 435.201233 0.620416
1050.823853 402.470398 0.378566
1011.202332 364.571564 0.294276
1011.202332 361.126190 0.226094
995.698303 338.731445 0.124907
1007.757019 362.848877 0.796501
966.412781 338.731445 0.738412
938.849976 314.613983 0.754251
909.564514 283.605835 0.884536
1033.597168 347.344818 0.594970
995.698303 300.832581 0.761457
968.135498 262.933746 0.835098
942.295349 228.480240 0.749747
1052.546509 331.840729 0.802523
1024.983765 280.160492 0.686125
1007.757019 242.261627 0.783309
983.639526 209.530807 0.999766
1081.832031 319.782013 0.805773
1088.722778 264.656403 0.802350
1090.445435 230.202911 0.834382
1092.168091 195.749405 0.942853
