Left hand keypoints:
1103.315308 439.267334 0.637102
1060.519775 406.742737 0.482503
1019.436096 372.506317 0.390046
1017.724243 365.659027 0.150091
1027.995239 283.491608 0.061248
1016.012451 369.082672 0.685436
976.640564 348.540802 0.726405
950.963196 322.863495 0.844391
921.862244 295.474365 0.959319
1034.842407 348.540802 0.612199
1005.741516 309.168915 0.823806
978.352356 268.085205 0.835284
961.234131 237.272430 0.773823
1058.807983 336.558075 0.801229
1033.130615 288.627075 0.651083
1017.724243 256.102478 0.868966
995.470581 223.577866 0.905183
1089.620728 327.998962 0.768313
1093.044434 271.508850 0.808237
1093.044434 238.984253 0.804875
1098.179810 203.035995 0.870840
