Left hand keypoints:
1124.002686 535.436523 0.146668
1074.957397 476.582123 0.144559
1048.799805 378.491425 0.056382
1027.546875 308.193085 0.258155
1058.608887 324.541534 0.082019
1117.463379 352.333893 0.138717
1079.861938 268.956818 0.218122
1101.114868 231.355377 0.255221
1053.704346 334.350616 0.105864
1151.795044 358.873291 0.173233
1130.542114 283.670410 0.124945
1102.749756 228.085678 0.117920
1065.148315 357.238434 0.026659
1197.570801 362.142975 0.250233
1205.744995 257.512878 0.381099
1210.649536 210.102386 0.147999
1352.880981 210.102386 0.012616
1240.076782 371.952057 0.526326
1276.043335 308.193085 0.653949
1303.835693 257.512878 0.720026
1328.358398 210.102386 0.322009
