Left hand keypoints:
1127.863770 542.972839 0.190565
1082.834717 469.592072 0.391363
1047.812012 382.869385 0.449954
1032.802368 306.153137 0.722613
1051.147583 241.111130 0.536631
1132.867065 341.175781 0.239048
1127.863770 287.807953 0.442489
1099.512085 234.440155 0.470082
1087.837891 204.420761 0.132971
1167.889648 356.185486 0.293415
1152.879883 301.149902 0.071922
1144.541260 324.498322 0.030721
1129.531494 301.149902 0.045843
1209.583252 366.191925 0.311658
1209.583252 299.482178 0.090261
1219.589722 229.436920 0.031819
1166.221924 352.849976 0.009326
1251.276855 372.862915 0.400659
1287.967163 306.153137 0.651256
1312.983398 256.120819 0.729995
1336.331787 201.085266 0.433634
