Left hand keypoints:
1113.363892 435.181366 0.672217
1059.685181 391.892029 0.412442
1011.201172 390.160461 0.407673
993.885437 362.455322 0.246553
990.422302 350.334290 0.319551
1007.737976 390.160461 0.686636
954.059265 350.334290 0.833427
933.280396 320.897583 0.768184
910.769958 282.802979 0.877429
1033.711548 376.307892 0.579837
983.495972 339.944855 0.522400
978.301270 322.629150 0.484350
948.864563 284.534546 0.543608
1049.295776 352.065887 0.678229
1016.395874 320.897583 0.445438
1016.395874 294.923981 0.298342
1021.590576 294.923981 0.353393
1075.269287 334.750153 0.858557
1045.832642 293.192413 0.912307
1021.590576 267.218842 0.726436
992.153870 241.245239 0.759030
