Left hand keypoints:
1283.982666 538.146423 0.358500
1247.390625 456.352509 0.633599
1232.323364 363.796234 0.514969
1243.085693 258.325165 0.784777
1292.592529 193.751038 0.661657
1271.067871 288.459747 0.578418
1292.592529 170.073853 0.843761
1303.354858 99.042305 0.723008
1318.422241 62.450298 0.177292
1327.032104 307.832001 0.682489
1376.538940 170.073853 0.799651
1408.825928 83.975006 0.702989
1434.655640 62.450298 0.223879
1380.843872 329.356720 0.679998
1456.180298 219.580688 0.967449
1505.687134 155.006546 0.753935
1540.126709 109.804657 0.834071
1423.893311 361.643768 0.787516
1505.687134 307.832001 0.769749
1546.584106 271.239990 0.857312
1593.938477 234.647980 0.926724
