Left hand keypoints:
1268.258423 507.732422 0.267892
1235.942017 426.941376 0.640711
1229.882690 319.893219 0.636097
1252.100220 231.023087 0.856724
1300.574829 162.350693 0.758552
1310.673706 301.715240 0.634009
1314.713257 204.765991 0.592904
1332.891235 140.133163 0.608373
1294.515503 138.113388 0.069215
1365.207642 315.853668 0.716707
1419.741577 198.706665 0.707580
1460.137085 134.073822 0.673020
1484.374390 117.915619 0.154597
1411.662476 342.110779 0.786356
1494.473389 247.181290 0.867458
1551.027100 182.548462 0.686739
1589.402832 140.133163 0.655643
1448.018433 378.466736 0.777986
1526.789795 327.972321 0.709751
1577.284180 289.596588 0.770984
1623.739014 257.280182 0.861451
