Left hand keypoints:
1121.443359 622.814636 0.269419
1065.631714 538.251648 0.508663
1033.497803 446.923676 0.601745
1079.161865 360.669464 0.483158
1131.590820 301.475403 0.122557
1063.940552 348.830658 0.235151
1075.779297 260.885193 0.398285
1075.779297 228.751251 0.251237
1091.000610 230.442520 0.031715
1096.074463 353.904419 0.431073
1133.282104 284.562805 0.324988
1148.503418 230.442520 0.201851
1168.798584 230.442520 0.025539
1145.120972 362.360718 0.486486
1146.812256 289.636597 0.267835
1160.342285 228.751251 0.090481
1170.489868 408.024719 0.020009
1187.402466 377.582062 0.630618
1233.066406 309.931702 0.618242
1263.509033 265.958954 0.472606
1285.495483 230.442520 0.144581
