Left hand keypoints:
1196.585938 501.458862 0.472552
1132.094849 442.059113 0.687035
1076.089355 367.385162 0.754609
1062.512329 291.014069 0.835852
1054.026611 212.945831 0.850607
1154.157593 296.105469 0.558532
1128.700562 194.277328 0.759285
1116.820679 126.391914 0.695168
1113.426392 87.357803 0.274289
1210.163086 302.894012 0.570863
1210.163086 156.940353 0.654462
1222.042969 102.632019 0.599748
1232.225830 87.357803 0.176295
1250.894287 311.379669 0.584100
1279.745605 189.185928 0.775278
1296.717041 107.723427 0.541866
1300.111206 87.357803 0.146499
1295.019897 324.956757 0.659303
1330.659668 250.282806 0.710647
1344.236816 195.974472 0.771450
1357.813843 145.060410 0.794157
