Left hand keypoints:
1092.332397 429.999115 0.630645
1037.689331 402.677582 0.524146
994.999451 377.063629 0.369777
979.631104 332.666138 0.143668
967.677917 267.777466 0.151609
986.461487 397.554779 0.633119
950.601929 361.695251 0.816925
924.987976 332.666138 0.815903
899.374084 301.929382 0.830471
1008.660217 377.063629 0.529379
967.677917 349.742096 0.416842
947.186768 319.005371 0.491697
924.987976 291.683807 0.580004
1032.566528 361.695251 0.633625
1000.122253 337.788910 0.359259
984.753845 300.221802 0.584274
969.385498 266.069885 0.756368
1063.303345 344.619293 0.761769
1025.736206 300.221802 0.781745
1005.244995 278.023041 0.657786
979.631104 266.069885 0.669744
