Left hand keypoints:
1137.328857 572.195312 0.145468
1085.135010 502.603424 0.373693
1036.104370 415.613586 0.553724
1025.032959 341.276794 0.808309
1051.920654 259.031860 0.481097
1053.502319 353.929871 0.117311
1083.553345 330.205383 0.117716
1077.226807 278.011475 0.226361
1050.339111 262.195129 0.109827
1112.022827 366.582947 0.055782
1072.481934 284.338013 0.065395
1067.737061 262.195129 0.041410
1061.410522 262.195129 0.026987
1162.635010 361.838043 0.023625
1178.451416 330.205383 0.025981
1165.798340 262.195129 0.024270
1040.849243 262.195129 0.013339
1205.339111 360.256409 0.125537
1233.808594 301.735962 0.158116
1241.716675 278.011475 0.052806
1244.880005 259.031860 0.018253
