Left hand keypoints:
1115.445557 439.622986 0.633226
1058.881226 407.055603 0.585542
1014.315308 377.916351 0.670104
993.746460 336.778625 0.622311
1016.029358 297.354950 0.340715
1021.171570 365.917847 0.577751
992.032349 333.350494 0.686276
964.607178 305.925323 0.817103
937.182068 278.500153 0.930880
1046.882690 345.348999 0.751192
1017.743469 293.926819 0.753701
992.032349 257.931305 0.892322
966.321289 220.221695 0.874699
1072.593750 331.636414 0.800884
1050.310791 276.786102 0.798523
1038.312378 237.362427 0.847136
1021.171570 204.795044 0.867091
1100.018921 319.637909 0.893523
1101.733032 264.787598 0.827248
1101.733032 233.934280 0.847811
1091.448608 196.224686 0.921534
