Left hand keypoints:
1120.968140 572.871582 0.360791
1085.004761 508.137573 0.486365
1056.234131 423.623718 0.389733
1095.793701 319.330048 0.715288
1155.133301 256.394196 0.017798
998.692749 355.293365 0.617860
969.922058 238.412521 0.762152
953.738525 168.284012 0.641364
942.949524 137.715164 0.168955
1038.252441 342.706207 0.328812
1040.050537 213.238190 0.657394
1032.857910 153.898666 0.562649
1043.646851 137.715164 0.055620
1079.610229 353.495209 0.162838
1113.775391 216.834518 0.662140
1120.968140 153.898666 0.550175
1115.573608 137.715164 0.032855
1156.931396 344.504364 0.211525
1171.316772 267.183197 0.656516
1180.307617 224.027191 0.684388
1176.711304 173.678513 0.734140
