Left hand keypoints:
1109.302246 567.397888 0.259398
1054.770630 500.937469 0.524258
1025.800659 415.731842 0.663362
1041.137695 335.638519 0.897440
1075.219971 275.994568 0.623489
995.126648 361.200226 0.554323
984.901978 274.290466 0.409942
972.973145 238.504089 0.301734
972.973145 223.167068 0.038635
1037.729492 352.679657 0.229531
1064.995239 287.923370 0.217699
1044.545898 219.758850 0.174344
1093.965210 279.402802 0.066468
1109.302246 352.679657 0.241831
1109.302246 294.739807 0.186698
1111.006348 258.953461 0.285737
1107.598022 223.167068 0.192340
1170.650269 359.496094 0.565762
1196.211914 293.035706 0.654951
1216.661255 248.728775 0.426909
1221.773682 223.167068 0.127787
