Left hand keypoints:
1148.671631 956.147949 0.012606
1161.328491 984.173889 0.010396
1136.014771 981.461731 0.010761
1099.852295 961.572327 0.012073
1106.180664 983.269836 0.005114
1093.523804 966.092651 0.011556
1137.822876 978.749512 0.010913
1140.535034 982.365784 0.008191
1115.221313 963.380432 0.005205
1100.756348 958.860107 0.009115
1133.302612 955.243896 0.009186
1108.892822 956.147949 0.006461
1113.413208 957.052002 0.002958
1099.852295 960.668274 0.010009
1107.988770 954.339844 0.009806
1110.701050 959.764221 0.008592
1114.317261 962.476379 0.004652
1107.084717 955.243896 0.009930
1110.701050 956.147949 0.011127
1109.796997 966.996704 0.013846
1113.413208 963.380432 0.007226
