Left hand keypoints:
1272.482788 614.111084 0.235021
1221.830078 426.273895 0.562248
1207.056396 327.078979 0.589993
1209.166870 234.215652 0.810882
1242.935425 160.347092 0.731735
1287.256470 314.415802 0.642016
1278.814453 229.994598 0.726300
1291.477539 164.568161 0.788723
1302.030273 101.252251 0.647772
1344.240845 327.078979 0.685995
1392.783081 204.668228 0.782680
1432.883057 124.468086 0.703057
1458.209473 103.362785 0.288051
1392.783081 348.184265 0.746828
1475.093750 251.099899 0.842856
1525.746460 181.452393 0.674919
1561.625488 135.020737 0.764174
1430.772583 381.952759 0.730973
1508.862183 322.857910 0.747853
1551.072754 278.536774 0.838716
1595.393921 240.547241 0.898405
