Left hand keypoints:
1152.549561 623.332336 0.142446
1182.383667 496.145325 0.044856
1141.558105 346.975342 0.083102
1048.915771 298.298798 0.029174
1048.915771 238.630814 0.021325
1150.979370 348.545532 0.213847
1133.707031 293.588165 0.468540
1097.592285 249.622284 0.484877
1061.477417 226.069138 0.262148
1171.392090 367.388062 0.072894
1187.094238 351.685944 0.025103
1083.460327 251.192490 0.059027
1072.468872 222.928711 0.027623
1207.506958 373.668915 0.022710
1198.085693 348.545532 0.013031
1223.209106 252.762711 0.014044
1069.328491 222.928711 0.020706
1243.621826 367.388062 0.019293
1289.157959 307.720062 0.092030
1315.851440 255.903122 0.117154
1086.600830 240.201019 0.020356
