Left hand keypoints:
1150.541260 952.899353 0.014588
1155.679810 998.289978 0.011695
1107.719971 934.914368 0.010627
1106.007080 934.914368 0.011187
1115.427734 931.488647 0.010735
1092.304199 969.171448 0.010681
1139.407715 990.582153 0.013799
1142.833496 990.582153 0.010078
1117.140625 928.919373 0.006847
1134.269165 988.012878 0.009091
1138.551270 990.582153 0.012907
1139.407715 1005.141418 0.010652
1141.977051 992.294983 0.005210
1140.264160 988.012878 0.008645
1141.977051 989.725708 0.011412
1139.407715 995.720703 0.010253
1139.407715 1000.002869 0.006666
1156.536255 988.869324 0.010092
1152.254150 994.864258 0.010141
1141.977051 996.577148 0.009098
1139.407715 1003.428589 0.006775
