Left hand keypoints:
1096.572632 432.545197 0.637164
1041.438721 403.255310 0.518932
991.473572 394.640625 0.397129
977.690063 330.892029 0.192937
963.906555 267.143433 0.115193
988.027649 398.086517 0.648398
950.123108 361.904877 0.850419
924.279053 334.337891 0.814219
894.989197 303.325073 0.857374
1017.317566 384.303040 0.504410
965.629517 348.121399 0.432820
948.400146 318.831482 0.576242
924.279053 291.264526 0.739888
1032.823975 360.181946 0.693484
1003.534119 325.723236 0.352698
981.135925 294.710388 0.645481
967.352478 267.143433 0.666464
1060.390991 339.506714 0.802132
1031.101074 296.433319 0.893279
1006.979980 275.758118 0.774350
982.858887 256.805817 0.730334
