Left hand keypoints:
1194.879150 507.916901 0.464441
1132.612427 443.920502 0.629956
1082.453125 369.546326 0.757443
1073.804932 291.712891 0.774894
1070.345703 215.609070 0.889518
1153.368042 300.361053 0.613589
1125.693970 200.042374 0.823073
1111.856812 132.586731 0.759545
1110.127197 89.345924 0.398740
1205.256958 303.820312 0.589898
1206.986572 174.097900 0.743576
1220.823730 106.642242 0.615439
1231.201538 89.345924 0.171521
1248.497803 312.468475 0.613844
1277.901489 196.583115 0.779634
1291.738647 120.479301 0.546138
1298.657104 89.345924 0.178580
1293.468262 329.764801 0.638139
1324.601562 257.120239 0.699694
1338.438721 203.501648 0.804436
1348.816406 149.883041 0.807172
