Left hand keypoints:
1176.473755 632.768738 0.194011
1118.006958 507.714539 0.358632
1069.284546 418.390106 0.324485
1057.915894 327.441589 0.517133
1079.028931 257.606140 0.149132
1103.390137 371.291779 0.199707
1114.758789 306.328552 0.220021
1118.006958 272.222870 0.218994
1132.623657 259.230225 0.056839
1145.616333 371.291779 0.231098
1127.751343 293.335907 0.159186
1199.210938 259.230225 0.048415
1122.879150 316.073029 0.017075
1197.586792 368.043610 0.188668
1194.338745 327.441589 0.133141
1208.955444 257.606140 0.123003
1207.331299 259.230225 0.028665
1247.933350 377.788086 0.454566
1280.414917 303.080383 0.438353
1296.655762 255.982056 0.220032
1251.181519 395.652985 0.123748
