Left hand keypoints:
1110.059570 433.482666 0.623322
1055.227905 402.639832 0.507017
1007.250183 395.785858 0.430886
983.261292 376.937469 0.476383
981.547791 351.235107 0.381191
1000.396179 392.358887 0.591612
947.278015 352.948578 0.815826
926.716125 323.819244 0.762560
902.727234 284.408966 0.897453
1024.385010 373.510468 0.507103
978.120789 339.240662 0.712763
947.278015 311.824829 0.496679
936.997070 284.408966 0.511515
1039.806519 352.948578 0.636861
1014.104126 313.538300 0.585155
1010.677124 286.122467 0.414162
983.261292 248.425659 0.514289
1067.222290 335.813690 0.729309
1038.093018 291.262939 0.827701
1015.817627 268.987549 0.724929
991.828735 244.998672 0.632042
