Left hand keypoints:
1259.590576 545.141724 0.193376
1219.341064 456.976135 0.517339
1194.424683 347.727448 0.422772
1209.757935 249.978653 0.660961
1240.424194 194.395996 0.187463
1234.674194 280.644928 0.383853
1265.340576 198.229279 0.518798
1286.423584 144.563263 0.382706
1301.756714 148.396545 0.109965
1280.673706 301.728027 0.459723
1286.423584 196.312637 0.453510
1292.173584 146.479904 0.158384
1366.922607 148.396545 0.020761
1334.339722 309.394592 0.499261
1370.755981 196.312637 0.578751
1380.339111 144.563263 0.187880
1366.922607 148.396545 0.028176
1384.172485 326.644379 0.606005
1437.838501 246.145355 0.687646
1460.838135 198.229279 0.734660
1487.671143 144.563263 0.508048
