Left hand keypoints:
1115.117920 435.219086 0.670032
1059.710815 391.932343 0.402300
1009.498169 390.200867 0.414388
993.914917 364.228790 0.285656
990.451965 350.377045 0.369893
1006.035217 390.200867 0.681344
954.091064 352.108490 0.843938
933.313416 320.942017 0.771893
910.804321 281.118195 0.878330
1033.738770 376.349091 0.576331
981.794617 338.256744 0.530630
974.868713 320.942017 0.471695
948.896667 284.581146 0.543570
1049.322021 352.108490 0.672576
1016.424011 320.942017 0.479687
1009.498169 305.358795 0.286250
1021.618408 294.969971 0.307404
1077.025513 334.793793 0.863077
1047.590454 293.238495 0.927245
1021.618408 267.266418 0.726634
992.183411 243.025833 0.781391
