Left hand keypoints:
1210.135742 516.175720 0.429639
1150.959961 450.038116 0.598016
1105.708008 375.198212 0.714684
1098.746094 291.655975 0.858964
1124.853027 222.037460 0.899737
1170.105103 296.877380 0.582191
1143.998169 195.930527 0.856135
1142.257690 133.273865 0.712493
1140.517212 108.907379 0.067777
1224.059448 309.060608 0.555551
1229.280884 178.525894 0.620266
1241.464111 124.571541 0.631518
1253.647339 108.907379 0.099406
1269.311523 321.243866 0.560320
1307.601685 195.930527 0.849892
1328.487183 126.312004 0.530557
1326.746704 108.907379 0.081647
1321.525391 342.129395 0.616213
1354.594116 265.549042 0.690646
1375.479736 211.594696 0.733600
1389.403442 161.121262 0.721155
