Left hand keypoints:
1204.104492 516.112000 0.448637
1148.409790 448.234131 0.569818
1106.638794 373.394379 0.662399
1090.974609 281.150055 0.839149
1101.417358 208.050781 0.874295
1167.554810 307.256958 0.605703
1136.226562 209.791245 0.857947
1129.264771 148.875183 0.655490
1127.524292 108.844627 0.197493
1218.028198 308.997406 0.519976
1219.768677 192.386658 0.580785
1231.951782 124.508759 0.578748
1244.135010 108.844627 0.074294
1268.501465 321.180634 0.513812
1303.310669 201.088959 0.744968
1318.974731 126.249214 0.500806
1313.753418 108.844627 0.072127
1317.234375 336.844757 0.619753
1353.783936 256.783630 0.704969
1364.226685 206.310333 0.791869
1372.928955 154.096558 0.806203
