Left hand keypoints:
1211.212524 510.728027 0.441901
1149.773804 444.169342 0.593405
1105.401367 363.957581 0.760875
1103.694702 283.745850 0.847341
1127.587524 217.187164 0.852961
1166.840088 288.865753 0.520560
1146.360474 193.294296 0.794689
1144.653931 130.148880 0.647833
1390.409058 157.455002 0.072873
1219.745728 302.518799 0.525354
1229.985474 171.108063 0.705260
1240.225342 109.669281 0.601042
1250.465088 113.082550 0.048844
1267.531494 319.585144 0.579874
1306.784058 200.120834 0.807821
1327.263672 135.268768 0.566215
1325.557007 113.082550 0.108601
1320.437134 336.651459 0.623617
1356.276367 263.266235 0.696634
1375.049316 212.067261 0.766349
1390.409058 162.574905 0.777997
