Left hand keypoints:
1282.673340 620.065796 0.214922
1228.104004 431.022247 0.446740
1220.308472 325.781494 0.393964
1233.950806 228.336365 0.655122
1284.622192 169.869293 0.173457
1286.571167 316.036987 0.228013
1294.366699 224.438568 0.321939
1313.855835 162.073685 0.395489
1331.395874 146.482468 0.085887
1325.549194 331.628204 0.352455
1397.658569 218.591858 0.134734
1415.198730 142.584656 0.194973
1300.213501 290.701263 0.039949
1372.322876 341.372711 0.445434
1413.249756 224.438568 0.595058
1428.841064 164.022583 0.301142
1444.432251 146.482468 0.033505
1417.147583 356.963928 0.628389
1475.614746 286.803436 0.679368
1508.746094 238.080887 0.810897
1539.928467 191.307220 0.777956
