Left hand keypoints:
1147.461670 455.850098 0.648159
1098.234131 451.374878 0.766124
1040.056030 449.883118 0.872476
980.386230 428.998718 0.729154
931.158630 409.606018 0.810231
1017.679810 378.279358 0.715112
955.026550 345.460999 0.878191
919.224670 321.593079 0.900713
883.422791 297.725159 0.877360
1040.056030 355.903198 0.840802
975.911011 309.659119 0.805175
938.617371 282.807678 0.839936
907.290710 258.939758 0.898657
1063.923950 338.002258 0.848081
1014.696350 287.282928 0.930189
989.336670 260.431519 0.872012
963.977051 235.071854 0.864815
1096.742310 320.101318 0.859244
1074.366211 282.807678 0.877113
1060.940430 254.464539 0.815805
1040.056030 224.629639 0.905695
