Left hand keypoints:
1109.223755 430.631592 0.613660
1052.165894 392.592987 0.506257
998.566040 389.134949 0.422914
965.714478 349.367310 0.152864
981.275757 347.638275 0.077553
998.566040 389.134949 0.538620
951.882263 354.554382 0.734761
927.675903 321.702850 0.781898
901.740479 281.935242 0.845488
1024.501465 373.573700 0.478614
981.275757 344.180206 0.643889
943.237122 309.599670 0.313480
936.321045 287.122314 0.444328
1043.520752 356.283417 0.509399
1015.856262 313.057739 0.488236
1008.940186 281.935242 0.451130
984.733765 250.812729 0.556706
1069.456177 335.535095 0.682680
1036.604614 292.309387 0.699013
1010.669189 264.644958 0.612322
984.733765 249.083710 0.523248
