Left hand keypoints:
1141.578003 598.242920 0.253955
1088.620728 515.276611 0.511041
1051.550659 423.484070 0.527449
1076.264038 338.752502 0.822087
1129.221313 280.499542 0.195126
1030.367798 368.761597 0.424732
1012.715332 284.030029 0.351600
998.593445 241.664246 0.508563
989.767212 224.011841 0.043408
1074.498779 354.639679 0.401348
1074.498779 259.316650 0.318920
1074.498779 224.011841 0.201574
1139.812744 278.734314 0.073743
1138.047485 349.343964 0.373091
1141.578003 268.142853 0.508731
1143.343140 224.011841 0.249529
1145.108398 271.673340 0.061443
1198.065674 352.874420 0.635213
1213.952881 273.438599 0.659458
1228.074707 238.133759 0.488312
1236.901001 224.011841 0.090893
