Left hand keypoints:
1173.172241 632.701355 0.205832
1116.098267 516.874756 0.405637
1065.738892 422.870514 0.406430
1053.988281 327.187622 0.652042
1087.561279 271.792267 0.128749
1097.633179 370.832458 0.259636
1090.918579 285.221466 0.293684
1116.098267 244.933929 0.304470
1129.527466 229.826111 0.116829
1142.956543 372.511108 0.307664
1126.170166 273.470917 0.327301
1186.601440 229.826111 0.072853
1132.884766 327.187622 0.020295
1198.351929 369.153809 0.354310
1208.423828 260.041748 0.338410
1208.423828 244.933929 0.332584
1200.030640 229.826111 0.043258
1248.711304 379.225677 0.642755
1278.927002 300.329285 0.693155
1297.392090 251.648514 0.482691
1304.106689 229.826111 0.137186
