Left hand keypoints:
1143.702515 570.188721 0.279032
1090.270386 490.040375 0.436182
1050.196167 384.845703 0.434009
1066.893677 304.697418 0.862355
1105.298096 262.953491 0.479822
1051.865967 343.101807 0.259486
1078.582031 264.623260 0.145004
1080.251831 204.512009 0.255748
1103.628418 206.181763 0.046370
1098.619141 348.111084 0.270863
1113.646973 251.265198 0.253417
1152.051270 204.512009 0.176724
1158.730347 206.181763 0.022893
1155.390869 354.790100 0.360259
1158.730347 249.595444 0.465557
1163.739624 202.842255 0.285237
1165.409424 206.181763 0.037020
1210.492798 364.808624 0.561011
1218.841553 287.999847 0.683647
1228.860107 236.237381 0.632466
1237.208862 206.181763 0.191083
