Left hand keypoints:
1111.786865 432.145813 0.626781
1052.637451 399.091736 0.487621
1003.926208 390.393311 0.409732
979.570618 372.996429 0.252154
979.570618 348.640808 0.259341
996.967468 388.653625 0.576942
949.995911 355.599548 0.766597
923.900574 320.805786 0.757614
903.024353 284.272339 0.796621
1023.062805 372.996429 0.520903
977.830933 341.682037 0.637267
944.776855 310.367676 0.433186
934.338684 289.491425 0.500739
1036.980225 348.640808 0.613573
1014.364319 317.326416 0.540865
1007.405579 282.532654 0.397306
986.529358 249.478592 0.376888
1068.294678 332.983612 0.730054
1035.240601 291.231110 0.823615
1014.364319 265.135773 0.711684
988.269043 247.738907 0.664099
