Left hand keypoints:
1125.078125 613.415527 0.293542
1072.322754 533.431519 0.505473
1028.076294 448.342133 0.595386
1057.006592 347.936646 0.630198
1101.253052 286.672302 0.650022
1031.479858 344.533081 0.263512
1096.147705 278.163361 0.123704
1084.235229 313.900909 0.078556
1072.322754 370.059906 0.034791
1091.042358 344.533081 0.283471
1121.674561 276.461578 0.221786
1147.201416 230.513321 0.103258
1147.201416 230.513321 0.014651
1142.096069 351.340240 0.406923
1152.306763 273.058014 0.176836
1159.113892 228.811523 0.095668
1148.903198 230.513321 0.029473
1196.553223 361.550964 0.565933
1225.483643 281.566956 0.557078
1235.694336 227.109741 0.364367
1245.905029 230.513321 0.075008
