Left hand keypoints:
1114.311035 434.243469 0.681493
1070.486450 397.430878 0.286250
1033.673950 395.677887 0.224668
1014.391113 364.124237 0.448050
986.343445 355.359344 0.528544
1002.120239 383.407043 0.728459
956.542786 353.606354 0.861119
930.248047 320.299744 0.750440
905.706360 286.993103 0.920417
1024.909058 369.383179 0.692009
979.331482 332.570587 0.622148
958.295715 313.287811 0.584857
946.024902 285.240143 0.665665
1045.944824 351.853394 0.781324
1010.885132 316.793793 0.699913
998.614319 272.969269 0.436236
988.096436 244.921585 0.528894
1073.992432 330.817627 0.818892
1047.697754 292.252045 0.842296
1031.920898 269.463318 0.850211
1009.132202 243.168594 0.841183
