Left hand keypoints:
1283.669556 547.471863 0.454262
1233.285156 453.274902 0.749296
1187.282104 367.840485 0.846948
1178.519531 280.215454 0.904361
1198.235229 194.781036 0.914331
1283.669556 291.168579 0.712491
1288.050903 179.446655 0.902454
1301.194580 109.346611 0.880828
1309.957153 30.484070 0.750624
1338.435303 310.884216 0.801295
1382.247803 190.399780 0.788130
1410.725952 115.918488 0.765132
1437.013428 56.771584 0.820731
1388.819702 334.981110 0.805496
1450.157227 232.021667 0.943937
1496.160400 172.874771 0.796472
1531.210327 122.490372 0.921353
1428.250977 365.649872 0.759950
1504.922852 306.502960 0.779599
1546.544800 269.262329 0.877632
1583.785400 234.212296 0.929914
