Left hand keypoints:
1201.381958 1051.542969 0.012331
1150.379150 963.704834 0.004573
1140.934204 980.705750 0.006359
1139.989624 978.816772 0.005377
1143.767700 978.816772 0.001383
1183.436523 947.648376 0.005217
1143.767700 979.761292 0.005429
1145.656616 973.149780 0.004472
1148.490112 977.872253 0.001754
1181.547485 949.537354 0.004923
1173.046997 965.593811 0.002394
1173.991577 963.704834 0.003010
1180.603027 948.592896 0.000576
1181.547485 950.481873 0.004734
1173.046997 965.593811 0.003383
1176.825073 963.704834 0.003811
1248.606812 1036.431030 0.001694
1180.603027 949.537354 0.005434
1144.712158 979.761292 0.004749
1145.656616 979.761292 0.003871
1182.492065 964.649292 0.001697
