Left hand keypoints:
1121.384155 614.296387 0.243238
1068.646606 534.339478 0.446190
1026.116211 447.577637 0.568835
1075.451416 342.102509 0.387644
1128.188965 285.962524 0.480119
1029.518677 350.608582 0.171519
1068.646606 325.090393 0.156822
1066.945312 214.511627 0.124459
1123.085327 282.560089 0.032381
1095.865967 347.206146 0.291170
1123.085327 285.962524 0.178158
1145.201050 217.914047 0.072665
1124.786499 277.456451 0.042369
1141.798706 348.907349 0.349334
1141.798706 277.456451 0.189199
1150.304688 214.511627 0.101977
1124.786499 274.054047 0.034196
1192.835083 360.815857 0.517632
1225.158081 287.663727 0.610200
1242.170166 236.627380 0.422041
1248.974976 217.914047 0.119087
