Left hand keypoints:
1139.413818 965.286438 0.031121
1098.603394 946.183655 0.016530
1078.632324 929.685852 0.013132
1083.842163 928.817505 0.014852
1100.339966 927.949219 0.010625
1084.710449 930.554138 0.020561
1090.788574 933.159058 0.014306
1102.944946 944.447083 0.012554
1102.076660 934.895691 0.009042
1095.130127 966.154785 0.022623
1085.578735 961.813232 0.016469
1092.525269 956.603394 0.013349
1096.866821 957.471680 0.007842
1092.525269 967.023071 0.022430
1085.578735 967.023071 0.016955
1084.710449 978.311096 0.013475
1084.710449 986.125854 0.010255
1134.203979 993.940613 0.015758
1110.759766 954.866760 0.013629
1103.813232 957.471680 0.011292
1086.447144 987.862488 0.009490
