Left hand keypoints:
1198.624756 502.123383 0.184174
1150.066528 438.495422 0.389943
1104.857178 364.820953 0.663359
1068.020020 289.472076 0.784812
1052.950195 214.123169 0.750870
1191.927002 304.541840 0.406574
1155.089844 250.960403 0.674036
1131.647949 194.030136 0.690992
1118.252563 137.099854 0.664694
1242.159668 314.588348 0.483385
1238.810791 199.053391 0.358988
1240.485229 157.192886 0.433803
1170.159546 319.611633 0.085427
1289.043335 327.983734 0.507110
1330.903931 214.123169 0.704963
1342.624878 157.192886 0.459749
1344.299194 140.448700 0.078243
1332.578369 348.076752 0.610846
1384.485352 276.076691 0.739894
1401.229492 227.518524 0.799005
1421.322510 177.285934 0.730819
