Left hand keypoints:
1125.459473 545.348938 0.397923
1092.386230 472.239716 0.491241
1055.831665 386.945587 0.787639
1081.942017 296.429382 0.846271
1125.459473 216.357346 0.701197
974.018860 350.390961 0.561245
933.982849 254.652664 0.585702
909.613098 195.468979 0.500968
888.724731 165.877151 0.204633
996.647949 352.131653 0.344552
993.166565 240.727097 0.223771
975.759583 181.543411 0.258981
1125.459473 209.394562 0.019223
1022.758362 359.094452 0.254814
1057.572266 235.505005 0.079999
1054.090942 181.543411 0.238780
1068.016479 165.877151 0.019910
1052.350220 373.020020 0.170874
1085.423462 319.058441 0.061336
1109.793213 252.911972 0.106871
1109.793213 209.394562 0.080669
