Left hand keypoints:
1110.689575 432.005493 0.612096
1053.781372 399.240112 0.504035
1002.046509 388.893158 0.440241
981.352600 369.923737 0.296074
979.628113 345.780823 0.344936
991.699524 378.546204 0.652980
946.862732 349.229797 0.802385
924.444275 318.188934 0.750241
902.025879 280.250061 0.822355
1019.291443 363.025757 0.551858
976.179138 335.433868 0.700702
943.413757 307.841949 0.573209
934.791260 281.974548 0.488099
1038.260864 347.505310 0.700739
1012.393494 313.015442 0.728130
1008.944519 288.872528 0.299147
981.352600 249.209167 0.314620
1072.750732 335.433868 0.732973
1041.709839 294.046021 0.910189
1021.015930 273.352081 0.696738
993.424072 250.933670 0.807531
