Left hand keypoints:
1113.277832 432.367737 0.687417
1066.111816 395.683014 0.312627
1029.427002 390.442322 0.224099
1015.451904 362.492035 0.385627
987.501587 352.010681 0.475316
999.729858 381.707855 0.817192
950.816833 353.757568 0.855002
924.613464 320.566620 0.783474
905.397644 289.122528 0.906300
1025.933228 371.226501 0.652678
980.514038 332.794861 0.632295
957.804443 315.325928 0.515877
943.829285 289.122528 0.651372
1045.149048 348.516907 0.787487
1015.451904 318.819733 0.755862
1004.970520 276.894287 0.671368
987.501587 247.197113 0.670404
1073.099365 331.047974 0.789361
1052.136597 294.363220 0.849749
1036.414551 268.159821 0.754675
1017.198792 243.703323 0.919047
