Left hand keypoints:
1137.549683 577.254944 0.240456
1089.240967 480.637665 0.450661
1077.580322 374.025513 0.472818
1109.230835 300.729645 0.769514
1175.863403 255.752625 0.376492
1165.868530 335.711761 0.034596
1177.529175 275.742401 0.076243
1200.850586 244.091919 0.276800
1210.845459 227.433777 0.090855
1165.868530 357.367340 0.022410
1187.524048 350.704102 0.025329
1189.189941 244.091919 0.030216
1149.210327 362.364807 0.016687
1214.177124 402.344360 0.025607
1210.845459 399.012726 0.020261
1190.855713 370.693878 0.029124
1215.842896 379.022949 0.022556
1215.842896 427.331573 0.022979
1212.511353 443.989746 0.014305
1210.845459 437.326477 0.035885
1217.508789 455.650452 0.024422
