Left hand keypoints:
1114.316528 435.991547 0.681983
1059.970947 395.670593 0.377117
1023.156128 386.905151 0.246300
1009.131470 358.855804 0.364363
988.094421 355.349640 0.443322
1000.366028 379.892822 0.717326
956.538879 355.349640 0.882766
930.242615 325.547180 0.776921
905.699402 286.979309 0.918833
1026.662231 369.374329 0.642266
984.588257 336.065704 0.606712
960.045044 313.275604 0.535879
944.267273 286.979309 0.675566
1045.946167 351.843475 0.774287
1016.143799 316.781769 0.628655
1003.872192 274.707703 0.594932
988.094421 244.905273 0.671791
1073.995605 332.559540 0.775788
1049.452393 295.744751 0.853944
1033.674683 269.448456 0.796609
1016.143799 243.152191 0.949311
