Left hand keypoints:
1174.357788 645.768860 0.168602
1122.652954 512.337097 0.270652
1069.280273 430.610138 0.273527
1059.272827 325.532593 0.493259
1090.962891 253.813019 0.146457
1102.638184 375.569519 0.167971
1117.649292 308.853638 0.195612
1122.652954 270.492004 0.240291
1137.664062 257.148804 0.064161
1152.675049 370.565826 0.232157
1127.656616 287.170959 0.130963
1201.044067 257.148804 0.058842
1204.379883 257.148804 0.015099
1204.379883 367.230042 0.257000
1196.040405 325.532593 0.123382
1207.715698 257.148804 0.128978
1204.379883 257.148804 0.029371
1247.745239 377.237427 0.509466
1282.771118 302.182037 0.551753
1299.450073 253.813019 0.296176
1311.125366 257.148804 0.071780
