Left hand keypoints:
1110.767334 431.861877 0.636229
1052.899170 396.790253 0.545340
1000.291687 388.022339 0.467043
977.495117 368.732941 0.290458
981.002319 344.182800 0.328011
991.523804 384.515167 0.685030
947.684265 352.950714 0.820261
921.380554 317.879089 0.776652
903.844727 284.561035 0.803500
1017.827515 368.732941 0.552381
977.495117 340.675659 0.707768
945.930664 310.864777 0.575006
930.148438 288.068207 0.526730
1037.116943 347.689972 0.678601
1016.073914 316.125519 0.681174
1012.566772 289.821777 0.281448
982.755859 247.735840 0.322127
1072.188477 333.661316 0.743498
1042.377686 293.328949 0.884333
1019.581116 272.285980 0.708606
989.770203 247.735840 0.821180
